user_id,product_index,label
USR_2255,3371,1
USR_2255,20744,1
USR_2255,21724,1
USR_2255,3827,1
USR_2255,14456,0
USR_2255,2330,0
USR_2255,1686,0
USR_2255,20262,0
USR_2255,24346,0
USR_2256,26217,1
USR_2256,5960,1
USR_2256,19844,1
USR_2256,13084,1
USR_2256,24636,1
USR_2256,25234,0
USR_2256,5202,0
USR_2256,22860,0
USR_2256,3722,0
USR_2256,631,0
USR_2257,6724,1
USR_2257,26892,1
USR_2257,3055,1
USR_2257,1303,1
USR_2257,22485,1
USR_2257,1240,0
USR_2257,3514,0
USR_2257,9090,0
USR_2257,21923,0
USR_2257,10297,0
USR_2258,4548,1
USR_2258,725,1
USR_2258,14114,1
USR_2258,27089,1
USR_2258,2994,1
USR_2258,8390,0
USR_2258,26524,0
USR_2258,1789,0
USR_2258,13776,0
USR_2258,22559,0
USR_2259,11103,1
USR_2259,10213,1
USR_2259,10196,1
USR_2259,22920,1
USR_2259,21884,1
USR_2259,8975,0
USR_2259,26470,0
USR_2259,3868,0
USR_2259,23538,0
USR_2259,17845,0
USR_2260,18297,1
USR_2260,17721,1
USR_2260,10164,1
USR_2260,1646,1
USR_2260,27241,1
USR_2260,24268,0
USR_2260,19444,0
USR_2260,23832,0
USR_2260,20232,0
USR_2260,60,0
USR_2261,25038,1
USR_2261,4051,1
USR_2261,6209,1
USR_2261,18559,1
USR_2261,13273,1
USR_2261,27499,0
USR_2261,3818,0
USR_2261,17900,0
USR_2261,8995,0
USR_2261,11488,0
USR_2262,6056,1
USR_2262,13806,1
USR_2262,19214,1
USR_2262,22686,1
USR_2262,26147,1
USR_2262,20427,0
USR_2262,24184,0
USR_2262,10863,0
USR_2262,18975,0
USR_2262,6009,0
USR_2263,6537,1
USR_2263,22025,1
USR_2263,5000,1
USR_2263,27469,1
USR_2263,11617,1
USR_2263,24591,0
USR_2263,22245,0
USR_2263,23066,0
USR_2263,12880,0
USR_2263,25937,0
USR_2264,23161,1
USR_2264,20424,1
USR_2264,1628,1
USR_2264,869,1
USR_2264,21012,1
USR_2264,27007,0
USR_2264,10092,0
USR_2264,5402,0
USR_2264,20325,0
USR_2264,10960,0
USR_2265,5646,1
USR_2265,21357,1
USR_2265,6307,1
USR_2265,5060,1
USR_2265,12874,1
USR_2265,8476,0
USR_2265,12160,0
USR_2265,15430,0
USR_2265,7482,0
USR_2265,14896,0
USR_2266,2314,1
USR_2266,20282,1
USR_2266,7798,1
USR_2266,3372,1
USR_2266,11218,1
USR_2266,21624,0
USR_2266,18851,0
USR_2266,3767,0
USR_2266,17804,0
USR_2266,4928,0
USR_2267,9333,1
USR_2267,14909,1
USR_2267,15046,1
USR_2267,6452,1
USR_2267,9187,1
USR_2267,2828,0
USR_2267,25940,0
USR_2267,438,0
USR_2267,13570,0
USR_2267,19185,0
USR_2268,26080,1
USR_2268,2040,1
USR_2268,12261,1
USR_2268,5896,1
USR_2268,17644,1
USR_2268,12953,0
USR_2268,2280,0
USR_2268,10883,0
USR_2268,20897,0
USR_2268,19961,0
USR_2269,19751,1
USR_2269,426,1
USR_2269,3304,1
USR_2269,20628,1
USR_2269,20195,1
USR_2269,11795,0
USR_2269,25495,0
USR_2269,16980,0
USR_2269,7221,0
USR_2269,25927,0
USR_2270,26905,1
USR_2270,4468,1
USR_2270,6301,1
USR_2270,22100,1
USR_2270,13189,1
USR_2270,10151,0
USR_2270,16424,0
USR_2270,21150,0
USR_2270,25486,0
USR_2270,26346,0
USR_2271,23093,1
USR_2271,20937,1
USR_2271,12087,1
USR_2271,2805,1
USR_2271,25696,1
USR_2271,22044,0
USR_2271,15467,0
USR_2271,12292,0
USR_2271,26242,0
USR_2271,1181,0
USR_2272,9054,1
USR_2272,26686,1
USR_2272,18534,1
USR_2272,26529,1
USR_2272,18002,1
USR_2272,4516,0
USR_2272,4639,0
USR_2272,6248,0
USR_2272,13961,0
USR_2272,17902,0
USR_2273,17948,1
USR_2273,17703,1
USR_2273,2572,1
USR_2273,12049,1
USR_2273,25292,1
USR_2273,7818,0
USR_2273,26436,0
USR_2273,7765,0
USR_2273,18393,0
USR_2273,1461,0
USR_2274,5557,1
USR_2274,20664,1
USR_2274,14937,1
USR_2274,1335,1
USR_2274,24565,1
USR_2274,24541,0
USR_2274,783,0
USR_2274,5743,0
USR_2274,22779,0
USR_2274,21549,0
USR_2275,1085,1
USR_2275,26220,1
USR_2275,5498,1
USR_2275,14758,1
USR_2275,5786,1
USR_2275,9321,0
USR_2275,19883,0
USR_2275,9107,0
USR_2275,12018,0
USR_2275,7607,0
USR_2276,26161,1
USR_2276,19077,1
USR_2276,5624,1
USR_2276,8730,1
USR_2276,4804,1
USR_2276,24368,0
USR_2276,11275,0
USR_2276,20309,0
USR_2276,4686,0
USR_2276,19988,0
USR_2277,17541,1
USR_2277,407,1
USR_2277,9344,1
USR_2277,15392,1
USR_2277,20376,1
USR_2277,5723,0
USR_2277,1988,0
USR_2277,12556,0
USR_2277,19394,0
USR_2277,22417,0
USR_2278,23621,1
USR_2278,16344,1
USR_2278,3046,1
USR_2278,10310,1
USR_2278,10733,1
USR_2278,5313,0
USR_2278,809,0
USR_2278,13911,0
USR_2278,20201,0
USR_2278,1652,0
USR_2279,7471,1
USR_2279,19840,1
USR_2279,15308,1
USR_2279,9216,1
USR_2279,15240,1
USR_2279,22270,0
USR_2279,15903,0
USR_2279,16939,0
USR_2279,21301,0
USR_2279,19511,0
USR_2280,2977,1
USR_2280,7741,1
USR_2280,1405,1
USR_2280,22138,1
USR_2280,19186,1
USR_2280,19763,0
USR_2280,6984,0
USR_2280,11973,0
USR_2280,25262,0
USR_2280,21239,0
USR_2281,1809,1
USR_2281,4019,1
USR_2281,14154,1
USR_2281,24805,1
USR_2281,7524,1
USR_2281,19455,0
USR_2281,11093,0
USR_2281,23610,0
USR_2281,27089,0
USR_2281,19774,0
USR_2282,19550,1
USR_2282,26008,1
USR_2282,10854,1
USR_2282,2274,1
USR_2282,3666,1
USR_2282,13133,0
USR_2282,13920,0
USR_2282,3796,0
USR_2282,16226,0
USR_2282,6870,0
USR_2283,9517,1
USR_2283,9360,1
USR_2283,2635,1
USR_2283,4996,1
USR_2283,17283,1
USR_2283,938,0
USR_2283,11279,0
USR_2283,18512,0
USR_2283,20237,0
USR_2283,21320,0
USR_2284,75,1
USR_2284,10990,1
USR_2284,12384,1
USR_2284,9178,1
USR_2284,12808,1
USR_2284,25004,0
USR_2284,7821,0
USR_2284,21051,0
USR_2284,18612,0
USR_2284,12087,0
USR_2285,10791,1
USR_2285,23970,1
USR_2285,20579,1
USR_2285,17543,1
USR_2285,4466,1
USR_2285,17991,0
USR_2285,10870,0
USR_2285,22129,0
USR_2285,15973,0
USR_2285,11785,0
USR_2286,8348,1
USR_2286,20556,1
USR_2286,15247,1
USR_2286,23661,1
USR_2286,21622,1
USR_2286,3271,0
USR_2286,19726,0
USR_2286,20650,0
USR_2286,8591,0
USR_2286,25371,0
USR_2287,18130,1
USR_2287,19896,1
USR_2287,6561,1
USR_2287,1257,1
USR_2287,15937,1
USR_2287,20750,0
USR_2287,15390,0
USR_2287,10151,0
USR_2287,21515,0
USR_2287,22732,0
USR_2288,27090,1
USR_2288,677,1
USR_2288,11773,1
USR_2288,8232,1
USR_2288,8295,1
USR_2288,4799,0
USR_2288,8727,0
USR_2288,11770,0
USR_2288,24924,0
USR_2288,25743,0
USR_2289,17118,1
USR_2289,174,1
USR_2289,22996,1
USR_2289,23859,1
USR_2289,2198,1
USR_2289,12264,0
USR_2289,7934,0
USR_2289,23742,0
USR_2289,1680,0
USR_2289,9983,0
USR_2290,18397,1
USR_2290,7266,1
USR_2290,12574,1
USR_2290,3645,1
USR_2290,5879,1
USR_2290,9296,0
USR_2290,19925,0
USR_2290,13849,0
USR_2290,8637,0
USR_2290,11127,0
USR_2291,19040,1
USR_2291,1929,1
USR_2291,18927,1
USR_2291,20379,1
USR_2291,26799,1
USR_2291,4624,0
USR_2291,12880,0
USR_2291,24381,0
USR_2291,5904,0
USR_2291,14438,0
USR_2292,19316,1
USR_2292,11327,1
USR_2292,23252,1
USR_2292,21327,1
USR_2292,1347,1
USR_2292,3762,0
USR_2292,19974,0
USR_2292,7710,0
USR_2292,25745,0
USR_2292,22275,0
USR_2293,1338,1
USR_2293,17609,1
USR_2293,324,1
USR_2293,5791,1
USR_2293,19035,1
USR_2293,15852,0
USR_2293,9679,0
USR_2293,9489,0
USR_2293,25659,0
USR_2293,1749,0
USR_2294,21817,1
USR_2294,23421,1
USR_2294,705,1
USR_2294,4575,1
USR_2294,12514,1
USR_2294,10093,0
USR_2294,6757,0
USR_2294,19091,0
USR_2294,23026,0
USR_2294,12399,0
USR_2295,19074,1
USR_2295,2242,1
USR_2295,18113,1
USR_2295,9920,1
USR_2295,1600,1
USR_2295,22720,0
USR_2295,19409,0
USR_2295,15565,0
USR_2295,9766,0
USR_2295,19052,0
USR_2296,5443,1
USR_2296,2853,1
USR_2296,5420,1
USR_2296,8037,1
USR_2296,22298,1
USR_2296,20659,0
USR_2296,1905,0
USR_2296,7908,0
USR_2296,801,0
USR_2296,27160,0
USR_2297,27465,1
USR_2297,3858,1
USR_2297,7952,1
USR_2297,11185,1
USR_2297,60,1
USR_2297,19483,0
USR_2297,19986,0
USR_2297,20516,0
USR_2297,11468,0
USR_2297,2583,0
USR_2298,25660,1
USR_2298,25507,1
USR_2298,13408,1
USR_2298,23341,1
USR_2298,7401,1
USR_2298,27001,0
USR_2298,23017,0
USR_2298,2435,0
USR_2298,4121,0
USR_2298,15114,0
USR_2299,19875,1
USR_2299,26905,1
USR_2299,5319,1
USR_2299,27139,1
USR_2299,15696,1
USR_2299,12233,0
USR_2299,18502,0
USR_2299,10406,0
USR_2299,8811,0
USR_2299,25315,0
USR_2300,12234,1
USR_2300,24246,1
USR_2300,2168,1
USR_2300,18558,1
USR_2300,27435,1
USR_2300,13587,0
USR_2300,7778,0
USR_2300,22429,0
USR_2300,365,0
USR_2300,18905,0
USR_2301,20883,1
USR_2301,12992,1
USR_2301,18779,1
USR_2301,2454,1
USR_2301,24180,1
USR_2301,8744,0
USR_2301,8616,0
USR_2301,20333,0
USR_2301,4266,0
USR_2301,10232,0
USR_2302,21545,1
USR_2302,24282,1
USR_2302,6255,1
USR_2302,6320,1
USR_2302,1647,1
USR_2302,23679,0
USR_2302,22717,0
USR_2302,26267,0
USR_2302,11785,0
USR_2302,5785,0
USR_2303,6724,1
USR_2303,14614,1
USR_2303,20496,1
USR_2303,14224,1
USR_2303,20752,1
USR_2303,1243,0
USR_2303,5820,0
USR_2303,14375,0
USR_2303,13455,0
USR_2303,10882,0
USR_2304,22451,1
USR_2304,18540,1
USR_2304,4221,1
USR_2304,9605,1
USR_2304,16977,1
USR_2304,8986,0
USR_2304,15504,0
USR_2304,14939,0
USR_2304,15769,0
USR_2304,11379,0
USR_2305,21467,1
USR_2305,666,1
USR_2305,7790,1
USR_2305,26736,1
USR_2305,25748,1
USR_2305,11368,0
USR_2305,24477,0
USR_2305,20100,0
USR_2305,3356,0
USR_2305,19911,0
USR_2306,2807,1
USR_2306,25122,1
USR_2306,25071,1
USR_2306,25791,1
USR_2306,24868,1
USR_2306,1500,0
USR_2306,15821,0
USR_2306,6988,0
USR_2306,17864,0
USR_2306,7705,0
USR_2307,7015,1
USR_2307,18311,1
USR_2307,23933,1
USR_2307,1598,1
USR_2307,16251,1
USR_2307,16308,0
USR_2307,3449,0
USR_2307,22948,0
USR_2307,9767,0
USR_2307,8384,0
USR_2308,16890,1
USR_2308,3881,1
USR_2308,5561,1
USR_2308,22720,1
USR_2308,21471,1
USR_2308,17984,0
USR_2308,5924,0
USR_2308,18845,0
USR_2308,589,0
USR_2308,1482,0
USR_2309,23364,1
USR_2309,4500,1
USR_2309,11570,1
USR_2309,15709,1
USR_2309,12496,1
USR_2309,15177,0
USR_2309,20588,0
USR_2309,5319,0
USR_2309,9255,0
USR_2309,19511,0
USR_2310,10369,1
USR_2310,26905,1
USR_2310,22915,1
USR_2310,2291,1
USR_2310,17232,1
USR_2310,1231,0
USR_2310,4988,0
USR_2310,17345,0
USR_2310,18750,0
USR_2310,22047,0
USR_2311,25841,1
USR_2311,11653,1
USR_2311,23199,1
USR_2311,2314,1
USR_2311,23945,1
USR_2311,21151,0
USR_2311,12351,0
USR_2311,18603,0
USR_2311,23759,0
USR_2311,18664,0
USR_2312,18879,1
USR_2312,24961,1
USR_2312,27409,1
USR_2312,24424,1
USR_2312,10271,1
USR_2312,15782,0
USR_2312,1192,0
USR_2312,11209,0
USR_2312,3189,0
USR_2312,25573,0
USR_2313,9402,1
USR_2313,10859,1
USR_2313,22015,1
USR_2313,6900,1
USR_2313,10243,1
USR_2313,21399,0
USR_2313,21565,0
USR_2313,4071,0
USR_2313,25810,0
USR_2313,2002,0
USR_2314,15006,1
USR_2314,26963,1
USR_2314,1362,1
USR_2314,25444,1
USR_2314,11533,1
USR_2314,22483,0
USR_2314,3689,0
USR_2314,15721,0
USR_2314,22172,0
USR_2314,9698,0
USR_2315,18720,1
USR_2315,9103,1
USR_2315,26398,1
USR_2315,12343,1
USR_2315,24632,1
USR_2315,5731,0
USR_2315,20659,0
USR_2315,14867,0
USR_2315,19291,0
USR_2315,15609,0
USR_2316,9936,1
USR_2316,11812,1
USR_2316,11801,1
USR_2316,6047,1
USR_2316,23601,1
USR_2316,24749,0
USR_2316,13233,0
USR_2316,26884,0
USR_2316,19402,0
USR_2316,3190,0
USR_2317,22042,1
USR_2317,13571,1
USR_2317,25874,1
USR_2317,12782,1
USR_2317,17813,1
USR_2317,25534,0
USR_2317,12848,0
USR_2317,7144,0
USR_2317,19754,0
USR_2317,5485,0
USR_2318,2989,1
USR_2318,12920,1
USR_2318,14895,1
USR_2318,15661,1
USR_2318,9320,1
USR_2318,13725,0
USR_2318,15331,0
USR_2318,25591,0
USR_2318,6557,0
USR_2318,14538,0
USR_2319,17238,1
USR_2319,18937,1
USR_2319,9370,1
USR_2319,21090,1
USR_2319,7080,1
USR_2319,27066,0
USR_2319,8006,0
USR_2319,571,0
USR_2319,8157,0
USR_2319,3940,0
USR_2320,1450,1
USR_2320,13533,1
USR_2320,5489,1
USR_2320,25935,1
USR_2320,8239,1
USR_2320,22122,0
USR_2320,18863,0
USR_2320,8950,0
USR_2320,23293,0
USR_2320,9071,0
USR_2321,953,1
USR_2321,7619,1
USR_2321,12421,1
USR_2321,11769,1
USR_2321,24308,1
USR_2321,11564,0
USR_2321,1644,0
USR_2321,13034,0
USR_2321,15863,0
USR_2321,15580,0
USR_2322,22064,1
USR_2322,6541,1
USR_2322,27247,1
USR_2322,413,1
USR_2322,1993,1
USR_2322,2739,0
USR_2322,1106,0
USR_2322,22521,0
USR_2322,15857,0
USR_2322,15604,0
USR_2323,3856,1
USR_2323,23283,1
USR_2323,22503,1
USR_2323,2938,1
USR_2323,3437,1
USR_2323,20383,0
USR_2323,19319,0
USR_2323,16090,0
USR_2323,3383,0
USR_2323,24241,0
USR_2324,1460,1
USR_2324,355,1
USR_2324,6277,1
USR_2324,2423,1
USR_2324,1864,1
USR_2324,14920,0
USR_2324,13860,0
USR_2324,26940,0
USR_2324,18760,0
USR_2324,11414,0
USR_2325,7783,1
USR_2325,3362,1
USR_2325,19190,1
USR_2325,20358,1
USR_2325,17276,1
USR_2325,14953,0
USR_2325,25234,0
USR_2325,3814,0
USR_2325,701,0
USR_2325,9574,0
USR_2326,7635,1
USR_2326,23859,1
USR_2326,8012,1
USR_2326,26071,1
USR_2326,15907,1
USR_2326,19975,0
USR_2326,7723,0
USR_2326,13049,0
USR_2326,20751,0
USR_2326,1038,0
USR_2327,3938,1
USR_2327,17569,1
USR_2327,14754,1
USR_2327,14157,1
USR_2327,5621,1
USR_2327,7844,0
USR_2327,20516,0
USR_2327,9970,0
USR_2327,21387,0
USR_2327,4798,0
USR_2328,12987,1
USR_2328,22353,1
USR_2328,17397,1
USR_2328,27216,1
USR_2328,23772,1
USR_2328,14426,0
USR_2328,6567,0
USR_2328,12377,0
USR_2328,20373,0
USR_2328,17689,0
USR_2329,23878,1
USR_2329,7633,1
USR_2329,4976,1
USR_2329,1209,1
USR_2329,15972,1
USR_2329,10586,0
USR_2329,18461,0
USR_2329,13479,0
USR_2329,13033,0
USR_2329,12815,0
USR_2330,1367,1
USR_2330,26104,1
USR_2330,16985,1
USR_2330,3064,1
USR_2330,17860,1
USR_2330,24698,0
USR_2330,21865,0
USR_2330,14918,0
USR_2330,1392,0
USR_2330,18748,0
USR_2331,27384,1
USR_2331,1251,1
USR_2331,4359,1
USR_2331,11792,1
USR_2331,11398,1
USR_2331,8174,0
USR_2331,15591,0
USR_2331,26978,0
USR_2331,20805,0
USR_2331,22645,0
USR_2332,8230,1
USR_2332,26927,1
USR_2332,4039,1
USR_2332,6768,1
USR_2332,19950,1
USR_2332,23818,0
USR_2332,18580,0
USR_2332,1388,0
USR_2332,1652,0
USR_2332,12247,0
USR_2333,19825,1
USR_2333,21556,1
USR_2333,6640,1
USR_2333,23557,1
USR_2333,3716,1
USR_2333,17809,0
USR_2333,6199,0
USR_2333,9524,0
USR_2333,9885,0
USR_2333,2952,0
USR_2334,2178,1
USR_2334,5686,1
USR_2334,13273,1
USR_2334,9207,1
USR_2334,12716,1
USR_2334,14324,0
USR_2334,2841,0
USR_2334,7378,0
USR_2334,26711,0
USR_2334,21788,0
USR_2335,18941,1
USR_2335,21709,1
USR_2335,2598,1
USR_2335,8307,1
USR_2335,12715,1
USR_2335,12136,0
USR_2335,2638,0
USR_2335,2522,0
USR_2335,17639,0
USR_2335,13344,0
USR_2336,19550,1
USR_2336,12528,1
USR_2336,6550,1
USR_2336,19288,1
USR_2336,14817,1
USR_2336,19659,0
USR_2336,5130,0
USR_2336,4124,0
USR_2336,15529,0
USR_2336,6815,0
USR_2337,11600,1
USR_2337,4092,1
USR_2337,21440,1
USR_2337,19614,1
USR_2337,18326,1
USR_2337,3506,0
USR_2337,7792,0
USR_2337,3278,0
USR_2337,25714,0
USR_2337,13972,0
USR_2338,24829,1
USR_2338,20884,1
USR_2338,11218,1
USR_2338,16364,1
USR_2338,10715,1
USR_2338,8246,0
USR_2338,5908,0
USR_2338,19200,0
USR_2338,15340,0
USR_2338,16630,0
USR_2339,18297,1
USR_2339,15696,1
USR_2339,24353,1
USR_2339,4359,1
USR_2339,24359,1
USR_2339,13592,0
USR_2339,25084,0
USR_2339,14517,0
USR_2339,1363,0
USR_2339,25093,0
USR_2340,9118,1
USR_2340,16115,1
USR_2340,17067,1
USR_2340,24848,1
USR_2340,24581,1
USR_2340,18614,0
USR_2340,24525,0
USR_2340,15179,0
USR_2340,13495,0
USR_2340,19831,0
USR_2341,17319,1
USR_2341,12876,1
USR_2341,27436,1
USR_2341,16300,1
USR_2341,27365,1
USR_2341,1878,0
USR_2341,16811,0
USR_2341,18430,0
USR_2341,13737,0
USR_2341,22472,0
USR_2342,6309,1
USR_2342,24529,1
USR_2342,10431,1
USR_2342,27099,1
USR_2342,110,1
USR_2342,16482,0
USR_2342,27136,0
USR_2342,6461,0
USR_2342,8390,0
USR_2342,22835,0
USR_2343,21441,1
USR_2343,7796,1
USR_2343,20195,1
USR_2343,15302,1
USR_2343,14893,1
USR_2343,26589,0
USR_2343,15811,0
USR_2343,13725,0
USR_2343,27288,0
USR_2343,3468,0
USR_2344,23919,1
USR_2344,8160,1
USR_2344,10575,1
USR_2344,23966,1
USR_2344,23164,1
USR_2344,11844,0
USR_2344,26452,0
USR_2344,15381,0
USR_2344,12257,0
USR_2344,25748,0
USR_2345,23531,1
USR_2345,555,1
USR_2345,10912,1
USR_2345,23260,1
USR_2345,3704,1
USR_2345,26704,0
USR_2345,15166,0
USR_2345,12110,0
USR_2345,25109,0
USR_2345,166,0
USR_2346,18008,1
USR_2346,2786,1
USR_2346,25652,1
USR_2346,9245,1
USR_2346,4555,1
USR_2346,4726,0
USR_2346,23554,0
USR_2346,3779,0
USR_2346,11783,0
USR_2346,7135,0
USR_2347,27050,1
USR_2347,908,1
USR_2347,3381,1
USR_2347,20270,1
USR_2347,894,1
USR_2347,20067,0
USR_2347,20815,0
USR_2347,21944,0
USR_2347,19006,0
USR_2347,4602,0
USR_2348,20436,1
USR_2348,27025,1
USR_2348,27328,1
USR_2348,13776,1
USR_2348,14576,1
USR_2348,9512,0
USR_2348,14071,0
USR_2348,8253,0
USR_2348,6406,0
USR_2348,8639,0
USR_2349,14107,1
USR_2349,15718,1
USR_2349,8833,1
USR_2349,1839,1
USR_2349,13070,1
USR_2349,20487,0
USR_2349,9501,0
USR_2349,7073,0
USR_2349,20513,0
USR_2349,16223,0
USR_2350,2353,1
USR_2350,16101,1
USR_2350,10316,1
USR_2350,26895,1
USR_2350,18479,1
USR_2350,12458,0
USR_2350,26860,0
USR_2350,16645,0
USR_2350,20778,0
USR_2350,25857,0
USR_2351,11501,1
USR_2351,12575,1
USR_2351,14976,1
USR_2351,20662,1
USR_2351,6588,1
USR_2351,17115,0
USR_2351,8455,0
USR_2351,22577,0
USR_2351,1662,0
USR_2351,17519,0
USR_2352,2038,1
USR_2352,7528,1
USR_2352,9448,1
USR_2352,5414,1
USR_2352,3818,1
USR_2352,23964,0
USR_2352,8384,0
USR_2352,18411,0
USR_2352,14606,0
USR_2352,6152,0
USR_2353,3688,1
USR_2353,8727,1
USR_2353,24512,1
USR_2353,22841,1
USR_2353,8037,1
USR_2353,4403,0
USR_2353,7911,0
USR_2353,6881,0
USR_2353,23355,0
USR_2353,1229,0
USR_2354,8118,1
USR_2354,23972,1
USR_2354,16687,1
USR_2354,2222,1
USR_2354,12439,1
USR_2354,21793,0
USR_2354,21394,0
USR_2354,11289,0
USR_2354,17190,0
USR_2354,5786,0
USR_2355,13688,1
USR_2355,13328,1
USR_2355,24044,1
USR_2355,14811,1
USR_2355,10690,1
USR_2355,15302,0
USR_2355,23092,0
USR_2355,2464,0
USR_2355,4251,0
USR_2355,22222,0
USR_2356,2814,1
USR_2356,19238,1
USR_2356,11154,1
USR_2356,22758,1
USR_2356,18797,1
USR_2356,26590,0
USR_2356,8528,0
USR_2356,6323,0
USR_2356,20593,0
USR_2356,7364,0
USR_2357,5518,1
USR_2357,26963,1
USR_2357,24032,1
USR_2357,19547,1
USR_2357,8658,1
USR_2357,6687,0
USR_2357,11693,0
USR_2357,8967,0
USR_2357,22632,0
USR_2357,21037,0
USR_2358,8165,1
USR_2358,11530,1
USR_2358,23276,1
USR_2358,14867,1
USR_2358,14928,1
USR_2358,751,0
USR_2358,25912,0
USR_2358,17826,0
USR_2358,2383,0
USR_2358,13680,0
USR_2359,25916,1
USR_2359,1574,1
USR_2359,13172,1
USR_2359,10220,1
USR_2359,20614,1
USR_2359,24178,0
USR_2359,2900,0
USR_2359,16035,0
USR_2359,20694,0
USR_2359,9317,0
USR_2360,10257,1
USR_2360,6917,1
USR_2360,2522,1
USR_2360,9811,1
USR_2360,18139,1
USR_2360,3234,0
USR_2360,20671,0
USR_2360,12803,0
USR_2360,20735,0
USR_2360,23324,0
USR_2361,21508,1
USR_2361,1206,1
USR_2361,10632,1
USR_2361,8496,1
USR_2361,8192,1
USR_2361,23562,0
USR_2361,13657,0
USR_2361,15517,0
USR_2361,20321,0
USR_2361,1192,0
USR_2362,3324,1
USR_2362,6599,1
USR_2362,25476,1
USR_2362,1601,1
USR_2362,4331,1
USR_2362,11594,0
USR_2362,17000,0
USR_2362,15892,0
USR_2362,1267,0
USR_2362,596,0
USR_2363,8025,1
USR_2363,18474,1
USR_2363,6252,1
USR_2363,4864,1
USR_2363,6439,1
USR_2363,20839,0
USR_2363,2105,0
USR_2363,3755,0
USR_2363,11937,0
USR_2363,27463,0
USR_2364,19118,1
USR_2364,14188,1
USR_2364,19996,1
USR_2364,631,1
USR_2364,27418,1
USR_2364,3484,0
USR_2364,4810,0
USR_2364,18975,0
USR_2364,26585,0
USR_2364,19509,0
USR_2365,5329,1
USR_2365,21293,1
USR_2365,12445,1
USR_2365,24425,1
USR_2365,23379,1
USR_2365,25974,0
USR_2365,23477,0
USR_2365,2495,0
USR_2365,8221,0
USR_2365,10147,0
USR_2366,22679,1
USR_2366,3410,1
USR_2366,17308,1
USR_2366,9099,1
USR_2366,13774,1
USR_2366,1267,0
USR_2366,7601,0
USR_2366,8811,0
USR_2366,9007,0
USR_2366,26161,0
USR_2367,22987,1
USR_2367,11253,1
USR_2367,5699,1
USR_2367,19989,1
USR_2367,5766,1
USR_2367,15348,0
USR_2367,18532,0
USR_2367,25025,0
USR_2367,26862,0
USR_2367,16053,0
USR_2368,22449,1
USR_2368,20411,1
USR_2368,1480,1
USR_2368,2577,1
USR_2368,3185,1
USR_2368,7327,0
USR_2368,3543,0
USR_2368,27266,0
USR_2368,21697,0
USR_2368,24657,0
USR_2369,305,1
USR_2369,2496,1
USR_2369,12999,1
USR_2369,6294,1
USR_2369,16113,1
USR_2369,8011,0
USR_2369,6833,0
USR_2369,1965,0
USR_2369,25272,0
USR_2369,22236,0
USR_2370,9133,1
USR_2370,13079,1
USR_2370,26601,1
USR_2370,22422,1
USR_2370,25824,1
USR_2370,27416,0
USR_2370,348,0
USR_2370,15498,0
USR_2370,8188,0
USR_2370,19652,0
USR_2371,25203,1
USR_2371,9293,1
USR_2371,2505,1
USR_2371,6937,1
USR_2371,5949,1
USR_2371,18994,0
USR_2371,13471,0
USR_2371,12122,0
USR_2371,26222,0
USR_2371,12526,0
USR_2372,1565,1
USR_2372,9264,1
USR_2372,16022,1
USR_2372,15494,1
USR_2372,23876,1
USR_2372,22665,0
USR_2372,24208,0
USR_2372,21794,0
USR_2372,16062,0
USR_2372,7161,0
USR_2373,22978,1
USR_2373,13760,1
USR_2373,10515,1
USR_2373,19729,1
USR_2373,19330,1
USR_2373,19264,0
USR_2373,12536,0
USR_2373,18004,0
USR_2373,10240,0
USR_2373,2617,0
USR_2374,17405,1
USR_2374,16381,1
USR_2374,23916,1
USR_2374,5637,1
USR_2374,20588,1
USR_2374,9803,0
USR_2374,20415,0
USR_2374,18057,0
USR_2374,12504,0
USR_2374,15038,0
USR_2375,23943,1
USR_2375,345,1
USR_2375,23181,1
USR_2375,14398,1
USR_2375,9775,1
USR_2375,9977,0
USR_2375,12475,0
USR_2375,13330,0
USR_2375,6742,0
USR_2375,6431,0
USR_2376,9294,1
USR_2376,17430,1
USR_2376,7820,1
USR_2376,6494,1
USR_2376,8430,1
USR_2376,9215,0
USR_2376,19711,0
USR_2376,5757,0
USR_2376,11631,0
USR_2376,3040,0
USR_2377,25576,1
USR_2377,11905,1
USR_2377,11027,1
USR_2377,9894,1
USR_2377,6624,1
USR_2377,15391,0
USR_2377,20072,0
USR_2377,8110,0
USR_2377,6556,0
USR_2377,10247,0
USR_2378,12555,1
USR_2378,13077,1
USR_2378,7499,1
USR_2378,26123,1
USR_2378,21751,1
USR_2378,21360,0
USR_2378,2839,0
USR_2378,26035,0
USR_2378,18727,0
USR_2378,2911,0
USR_2379,3570,1
USR_2379,20260,1
USR_2379,1696,1
USR_2379,1540,1
USR_2379,8416,1
USR_2379,19983,0
USR_2379,7014,0
USR_2379,24227,0
USR_2379,11845,0
USR_2379,23466,0
USR_2380,26454,1
USR_2380,2038,1
USR_2380,6446,1
USR_2380,10431,1
USR_2380,889,1
USR_2380,21667,0
USR_2380,21699,0
USR_2380,25592,0
USR_2380,20050,0
USR_2380,2399,0
USR_2381,3100,1
USR_2381,26454,1
USR_2381,12633,1
USR_2381,6752,1
USR_2381,2040,1
USR_2381,22493,0
USR_2381,956,0
USR_2381,20003,0
USR_2381,13321,0
USR_2381,16665,0
USR_2382,12422,1
USR_2382,26214,1
USR_2382,7826,1
USR_2382,17271,1
USR_2382,22971,1
USR_2382,27551,0
